gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription
2017091712,1981,2,00:53:00,2,10,SF,SF,32,SHOTGUN,"1 RB, 1 TE, 3 WR",5,NA,"4 DL, 2 LB, 5 DB",6,3,6,3,FALSE,FALSE,NA,NA,NA,NA,NA,-2,(:53) (Shotgun) C.Hyde up the middle to SF 30 for -2 yards (M.Bennett).
2017091712,2019,2,00:42:00,3,12,SF,SF,30,SHOTGUN,"1 RB, 1 TE, 3 WR",4,NA,"4 DL, 2 LB, 5 DB",6,3,6,3,TRUE,FALSE,NA,NA,NA,NA,NA,42,"(:42) (Shotgun) C.Hyde left tackle pushed ob at SEA 43 for 27 yards (R.Sherman). PENALTY on SEA-C.Avril, Face Mask (15 Yards), 15 yards, enforced at SEA 43."
2017091712,2051,2,00:33:00,1,10,SF,SEA,28,EMPTY,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",6,3,6,3,FALSE,FALSE,NA,NA,6,C,3,9,(:33) (Shotgun) B.Hoyer pass short right to P.Garcon to SEA 19 for 9 yards (R.Sherman).
2017091712,2091,2,00:29:00,2,1,SF,SEA,19,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",6,3,6,3,FALSE,FALSE,NA,NA,4,I,NA,0,(:29) (Shotgun) B.Hoyer pass incomplete short middle to P.Garcon.
2017091712,2114,2,00:25:00,3,1,SF,SEA,19,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,3,6,3,FALSE,FALSE,NA,NA,4,I,NA,0,(:25) (Shotgun) B.Hoyer pass incomplete short middle to T.Taylor (K.Wright) [M.Bennett].
2017091712,2136,2,00:22:00,4,1,SF,SEA,19,NA,NA,NA,NA,NA,6,3,6,6,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(:22) R.Gould 37 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
2017091712,2155,2,00:17:00,0,0,SF,SF,35,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Kickoff,27,NA,NA,NA,43,B.Pinion kicks 70 yards from SF 35 to SEA -5. T.Lockett to SEA 22 for 27 yards (D.Watson).
2017091712,2177,2,00:12:00,1,10,SEA,SEA,22,NA,"2 RB, 2 TE, 1 WR",8,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(:12) R.Wilson kneels to SEA 21 for -1 yards.
2017091712,2215,3,15:00:00,0,0,SEA,SEA,35,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Kickoff,19,NA,NA,NA,39,B.Walsh kicks 58 yards from SEA 35 to SF 7. V.Bolden to SF 26 for 19 yards (J.Coleman; B.McDougald).
2017091712,2237,3,14:53:00,1,10,SF,SF,26,SINGLEBACK,"2 RB, 1 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,12,I,NA,0,(14:53) B.Hoyer pass incomplete short middle to M.Goodwin (B.Wagner).
2017091712,2259,3,14:49:00,2,10,SF,SF,26,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,3,(14:49) C.Hyde left tackle to SF 29 for 3 yards (K.Chancellor; J.Reed).
2017091712,2311,3,13:55:00,3,2,SF,SF,34,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,2,C,2,4,(13:55) (Shotgun) B.Hoyer pass short right to M.Goodwin to SF 38 for 4 yards (R.Sherman).
2017091712,2335,3,13:33:00,1,10,SF,SF,38,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,3,(13:33) C.Hyde left tackle to SF 41 for 3 yards (K.Wright).
2017091712,2356,3,12:59:00,2,7,SF,SF,41,I_FORM,"2 RB, 1 TE, 2 WR",7,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,1,(12:59) C.Hyde left end to SF 42 for 1 yard (M.Wilhoite).
2017091712,2412,3,12:15:00,3,6,SF,SF,42,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",6,6,6,6,TRUE,FALSE,NA,NA,16,I,NA,0,"(12:15) (Shotgun) B.Hoyer pass incomplete deep middle to T.Taylor. Penalty on SF-C.Hyde, Offensive Pass Interference, declined."
2017091712,2445,3,12:08:00,4,6,SF,SF,42,NA,NA,NA,NA,NA,6,6,6,6,TRUE,TRUE,Punt,0,NA,NA,NA,51,"(12:08) B.Pinion punts 45 yards to SEA 13, Center-K.Nelson. T.Lockett pushed ob at SEA 13 for no gain (K.Juszczyk). PENALTY on SEA-J.Coleman, Offensive Holding, 6 yards, enforced at SEA 13."
2017091712,2486,3,11:57:00,1,10,SEA,SEA,7,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,4,(11:57) C.Carson up the middle to SEA 11 for 4 yards (R.Armstrong).
2017091712,2511,3,11:22:00,2,6,SEA,SEA,11,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,4,(11:22) C.Carson right guard to SEA 15 for 4 yards (N.Bowman).
2017091712,2533,3,10:46:00,3,2,SEA,SEA,15,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,5,(10:46) C.Carson right tackle to SEA 20 for 5 yards (K.Williams; D.Johnson).
2017091712,2554,3,10:11:00,1,10,SEA,SEA,20,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,1,C,0,1,(10:11) R.Wilson pass short left to J.Graham to SEA 21 for 1 yard (E.Reid).
2017091712,2578,3,09:29:00,2,9,SEA,SEA,21,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,4,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,17,C,1,18,(9:29) R.Wilson pass deep right to D.Baldwin to SEA 39 for 18 yards (R.Robinson).
2017091712,2602,3,08:56:00,1,10,SEA,SEA,39,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,S,NA,-8,(8:56) R.Wilson sacked at SEA 31 for -8 yards (A.Armstead).
2017091712,2621,3,08:19:00,2,18,SEA,SEA,31,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",6,6,6,6,TRUE,FALSE,NA,NA,6,C,4,25,"(8:19) (Shotgun) R.Wilson pass short left to P.Richardson pushed ob at SEA 41 for 10 yards (R.Armstrong). PENALTY on SF-R.Armstrong, Unnecessary Roughness, 15 yards, enforced at SEA 41."
2017091712,2689,3,07:58:00,1,20,SEA,SEA,46,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,4,C,5,9,(7:58) (Shotgun) R.Wilson pass short right to C.Prosise to SF 45 for 9 yards (K.Williams).
2017091712,2713,3,07:15:00,2,11,SEA,SF,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,10,I,NA,0,(7:15) (Shotgun) R.Wilson pass incomplete short left to T.Lockett.
2017091712,2768,3,07:04:00,3,6,SEA,SF,40,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",6,6,6,6,FALSE,FALSE,NA,NA,12,I,NA,0,(7:04) (Shotgun) R.Wilson pass incomplete short middle to T.McEvoy.
2017091712,2790,3,06:59:00,4,6,SEA,SF,40,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Punt,NA,NA,NA,NA,34,"(6:59) J.Ryan punts 34 yards to SF 6, Center-T.Ott, downed by SEA-S.Griffin."
2017091712,2809,3,06:49:00,1,10,SF,SF,6,SINGLEBACK,"1 RB, 3 TE, 1 WR",7,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,1,(6:49) C.Hyde up the middle to SF 7 for 1 yard (K.Wright).
2017091712,2830,3,06:02:00,2,9,SF,SF,7,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,5,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,S,NA,-6,(6:02) B.Hoyer sacked at SF 1 for -6 yards (F.Clark).
2017091712,2849,3,05:20:00,3,15,SF,SF,1,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,5,C,5,10,(5:20) (Shotgun) B.Hoyer pass short left to M.Goodwin ran ob at SF 11 for 10 yards (J.Lane).
2017091712,2873,3,04:56:00,4,5,SF,SF,11,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Punt,NA,NA,NA,NA,47,"(4:56) B.Pinion punts 47 yards to SEA 42, Center-K.Nelson, out of bounds."
2017091712,2898,3,04:45:00,1,10,SEA,SEA,42,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,17,I,NA,0,(4:45) R.Wilson pass incomplete deep right to D.Baldwin.
2017091712,2920,3,04:39:00,2,10,SEA,SEA,42,I_FORM,"2 RB, 0 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(4:39) C.Carson left tackle to SEA 41 for -1 yards (A.Armstead; D.Buckner).
2017091712,2941,3,04:02:00,3,11,SEA,SEA,41,SHOTGUN,"1 RB, 0 TE, 4 WR",5,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,18,I,NA,0,(4:02) (Shotgun) R.Wilson pass incomplete deep right to T.Lockett [S.Thomas].
2017091712,2963,3,03:57:00,4,11,SEA,SEA,41,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Punt,NA,NA,NA,NA,46,"(3:57) J.Ryan punts 46 yards to SF 13, Center-T.Ott, fair catch by T.Taylor."
2017091712,2986,3,03:50:00,1,10,SF,SF,13,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,5,C,6,11,(3:50) B.Hoyer pass short right to P.Garcon to SF 24 for 11 yards (R.Sherman).
2017091712,3010,3,03:16:00,1,10,SF,SF,24,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,4,(3:16) C.Hyde left guard to SF 28 for 4 yards (B.Wagner).
2017091712,3063,3,02:11:00,2,16,SF,SF,18,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,0,I,NA,0,(2:11) B.Hoyer pass incomplete short left to M.Breida (M.Bennett).
2017091712,3085,3,02:06:00,3,16,SF,SF,18,SHOTGUN,"1 RB, 1 TE, 3 WR",4,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,10,(2:06) (Shotgun) M.Breida up the middle to SF 28 for 10 yards (K.Chancellor; E.Thomas).
2017091712,3106,3,01:33:00,4,6,SF,SF,28,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Punt,0,NA,NA,NA,39,"(1:33) B.Pinion punts 39 yards to SEA 33, Center-K.Nelson. T.Lockett to SEA 33 for no gain (A.Colbert)."
2017091712,3131,3,01:25:00,1,10,SEA,SEA,33,I_FORM,"2 RB, 1 TE, 2 WR",7,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,0,(1:25) C.Carson left tackle to SEA 33 for no gain (N.Bowman).
2017091712,3152,3,00:49:00,2,10,SEA,SEA,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,8,I,NA,0,(:49) (Shotgun) R.Wilson pass incomplete short left to D.Baldwin (D.Jones).
2017091712,3174,3,00:46:00,3,10,SEA,SEA,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,18,I,NA,0,(:46) (Shotgun) R.Wilson pass incomplete deep middle to P.Richardson (J.Ward) [D.Buckner].
2017091712,3196,3,00:41:00,4,10,SEA,SEA,33,NA,NA,NA,NA,NA,6,6,6,6,FALSE,TRUE,Punt,NA,NA,NA,NA,37,"(:41) J.Ryan punts 37 yards to SF 30, Center-T.Ott, out of bounds."
2017091712,3218,3,00:34:00,1,10,SF,SF,30,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,8,C,4,12,(:34) B.Hoyer pass short left to M.Goodwin pushed ob at SF 42 for 12 yards (J.Lane).
2017091712,3259,4,15:00:00,1,10,SF,SF,42,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,3,C,5,8,(15:00) B.Hoyer pass short middle to C.Hyde to 50 for 8 yards (B.Wagner).
2017091712,3283,4,14:25:00,2,2,SF,NA,NA,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,6,(14:25) C.Hyde right tackle to SEA 44 for 6 yards (F.Clark).
2017091712,3304,4,13:50:00,1,10,SF,SEA,44,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,5,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,3,I,NA,0,(13:50) B.Hoyer pass incomplete short right to C.Hyde.
2017091712,3326,4,13:45:00,2,10,SF,SEA,44,SHOTGUN,"1 RB, 1 TE, 3 WR",5,NA,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,11,(13:45) (Shotgun) M.Breida right tackle to SEA 33 for 11 yards (E.Thomas).
2017091712,3347,4,13:10:00,1,10,SF,SEA,33,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,13,(13:10) M.Breida up the middle to SEA 20 for 13 yards (J.Lane).
2017091712,3368,4,12:31:00,1,10,SF,SEA,20,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,NA,NA,NA,4,(12:31) C.Hyde up the middle to SEA 16 for 4 yards (B.Wagner; J.Reed).
2017091712,3406,4,11:48:00,2,6,SF,SEA,16,SINGLEBACK,"2 RB, 1 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",6,6,6,6,FALSE,FALSE,NA,NA,5,I,NA,0,(11:48) B.Hoyer pass incomplete short right to M.Goodwin.
2017091712,3428,4,11:44:00,3,6,SF,SEA,16,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB",6,6,6,6,FALSE,FALSE,NA,NA,9,I,NA,0,(11:44) (Shotgun) B.Hoyer pass incomplete short right to P.Garcon [S.Richardson].
2017091712,3450,4,11:40:00,4,6,SF,SEA,16,NA,NA,NA,NA,NA,6,6,6,9,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(11:40) R.Gould 34 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
2017091712,3469,4,11:36:00,0,0,SF,SF,35,NA,NA,NA,NA,NA,6,9,6,9,FALSE,TRUE,Kickoff,19,NA,NA,NA,47,B.Pinion kicks 66 yards from SF 35 to SEA -1. T.Lockett to SEA 18 for 19 yards (D.Watson; A.Colbert).
2017091712,3491,4,11:31:00,1,10,SEA,SEA,18,EMPTY,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,5,C,0,5,(11:31) (Shotgun) R.Wilson pass short right to T.Lockett to SEA 23 for 5 yards (K.Williams).
2017091712,3515,4,11:01:00,2,5,SEA,SEA,23,SHOTGUN,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,NA,NA,4,"(11:01) (No Huddle, Shotgun) R.Wilson right end to SEA 27 for 4 yards (R.Armstrong)."
2017091712,3536,4,10:29:00,3,1,SEA,SEA,27,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,NA,"4 DL, 3 LB, 4 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,R,NA,7,(10:29) R.Wilson scrambles right end ran ob at SEA 34 for 7 yards (E.Harold).
2017091712,3557,4,09:56:00,1,10,SEA,SEA,34,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,5,C,4,9,"(9:56) (No Huddle, Shotgun) R.Wilson pass short right to D.Baldwin to SEA 43 for 9 yards (R.Armstrong)."
2017091712,3581,4,09:25:00,2,1,SEA,SEA,43,SHOTGUN,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,NA,NA,14,(9:25) (Shotgun) C.Carson left tackle to SF 43 for 14 yards (J.Ward).
2017091712,3593,4,08:59:00,1,10,SEA,SF,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,R,NA,5,(8:59) (Shotgun) R.Wilson scrambles right end to SF 38 for 5 yards (R.Robinson).
2017091712,3647,4,08:26:00,2,10,SEA,SF,43,SHOTGUN,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,R,NA,11,(8:26) R.Wilson scrambles left end ran ob at SF 32 for 11 yards (S.Thomas).
2017091712,3706,4,07:58:00,1,10,SEA,SF,12,SHOTGUN,"1 RB, 2 TE, 2 WR",7,NA,"4 DL, 3 LB, 4 DB",6,9,6,9,FALSE,FALSE,NA,NA,NA,NA,NA,3,(7:58) (Shotgun) C.Carson right guard to SF 9 for 3 yards (R.Armstrong; N.Bowman).
2017091712,3727,4,07:19:00,2,7,SEA,SF,9,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,9,6,9,FALSE,FALSE,NA,NA,4,I,NA,0,(7:19) (Shotgun) R.Wilson pass incomplete short right to C.Carson.
2017091712,3749,4,07:13:00,3,7,SEA,SF,9,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,9,12,9,FALSE,FALSE,NA,NA,9,C,0,9,"(7:13) (Shotgun) R.Wilson pass short left to P.Richardson for 9 yards, TOUCHDOWN [D.Buckner]."
2017091712,3769,4,07:06:00,0,0,SEA,SF,15,NA,NA,NA,NA,NA,12,9,12,9,FALSE,TRUE,Extra Point,NA,NA,NA,NA,0,"B.Walsh extra point is No Good, Hit Right Upright, Center-T.Ott, Holder-J.Ryan."
2017091712,3785,4,07:06:00,0,0,SEA,SEA,35,NA,NA,NA,NA,NA,12,9,12,9,FALSE,TRUE,Kickoff,18,NA,NA,NA,45,B.Walsh kicks 63 yards from SEA 35 to SF 2. V.Bolden to SF 20 for 18 yards (M.Wilhoite).
2017091712,3809,4,07:01:00,1,10,SF,SF,20,I_FORM,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,0,(7:01) C.Hyde right end to SF 20 for no gain (J.Reed).
2017091712,3830,4,06:21:00,2,10,SF,SF,20,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,1,C,0,1,(6:21) (Shotgun) B.Hoyer pass short left to T.Taylor to SF 21 for 1 yard (J.Lane).
2017091712,3854,4,05:35:00,3,9,SF,SF,21,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,3,C,3,6,(5:35) (Shotgun) B.Hoyer pass short right to G.Celek to SF 27 for 6 yards (K.Wright).
2017091712,3878,4,04:59:00,4,3,SF,SF,27,NA,NA,NA,NA,NA,12,9,12,9,TRUE,TRUE,Punt,0,NA,NA,NA,61,"(4:59) B.Pinion punts 51 yards to SEA 22, Center-K.Nelson. T.Lockett to SEA 22 for no gain (R.Mostert). PENALTY on SEA-S.Griffin, Illegal Block Above the Waist, 10 yards, enforced at SEA 22."
2017091712,3914,4,04:47:00,1,10,SEA,SEA,12,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,NA,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,9,(4:47) C.Carson left end to SEA 21 for 9 yards (J.Tartt; J.Ward).
2017091712,3935,4,04:17:00,2,1,SEA,SEA,21,SHOTGUN,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,2,(4:17) (Shotgun) C.Carson up the middle to SEA 23 for 2 yards (N.Bowman; E.Mitchell).
2017091712,3956,4,03:33:00,1,10,SEA,SEA,23,I_FORM,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,12,(3:33) C.Carson left tackle to SEA 35 for 12 yards (D.Buckner).
2017091712,3994,4,03:20:00,1,10,SEA,SEA,35,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,2,(3:20) C.Carson right tackle to SEA 37 for 2 yards (D.Buckner; R.Armstrong).
2017091712,4015,4,02:38:00,2,8,SEA,SEA,37,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 2 LB, 5 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,16,(2:38) C.Carson right end to SF 47 for 16 yards (J.Tartt).
2017091712,4053,4,02:00:00,1,10,SEA,SF,47,NA,"2 RB, 2 TE, 1 WR",8,NA,"4 DL, 3 LB, 4 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,-2,(2:00) R.Wilson kneels to SF 49 for -2 yards.
2017091712,4074,4,01:21:00,2,12,SEA,SF,49,NA,"2 RB, 2 TE, 1 WR",8,NA,"4 DL, 3 LB, 4 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,-2,(1:21) R.Wilson kneels to SEA 49 for -2 yards.
2017091712,4095,4,00:41:00,3,14,SEA,SEA,49,NA,"2 RB, 2 TE, 1 WR",9,NA,"4 DL, 3 LB, 4 DB",12,9,12,9,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(:41) R.Wilson kneels to SEA 48 for -1 yards.
2017091400,37,1,15:00:00,0,0,CIN,CIN,35,NA,NA,NA,NA,NA,0,0,0,0,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback."
2017091400,52,1,15:00:00,1,10,HOU,HOU,25,SINGLEBACK,"7 OL, 1 RB, 0 TE, 2 WR",7,NA,"4 DL, 3 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,4,(15:00) L.Miller right guard to HST 29 for 4 yards (V.Rey).
2017091400,73,1,14:25:00,2,6,HOU,HOU,29,SINGLEBACK,"7 OL, 1 RB, 0 TE, 2 WR",8,7,"4 DL, 3 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,13,I,NA,0,(14:25) D.Watson pass incomplete short left to D.Hopkins.
2017091400,102,1,14:19:00,3,6,HOU,HOU,29,SHOTGUN,"6 OL, 2 RB, 0 TE, 2 WR",7,4,"3 DL, 3 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,29,I,NA,0,(14:19) (Shotgun) D.Watson pass incomplete deep left to B.Miller.
2017091400,124,1,14:14:00,4,6,HOU,HOU,29,NA,NA,NA,NA,NA,0,0,0,0,FALSE,TRUE,Punt,33,NA,NA,NA,25,"(14:14) S.Lechler punts 58 yards to CIN 13, Center-J.Weeks. A.Jones to CIN 46 for 33 yards (D.Cole)."
2017091400,149,1,13:59:00,1,10,CIN,CIN,46,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,NA,"3 DL, 4 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,5,(13:59) J.Hill right tackle to HST 49 for 5 yards (J.Watt).
2017091400,170,1,13:24:00,2,5,CIN,HOU,49,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB",0,0,0,0,TRUE,FALSE,NA,NA,-2,C,3,-9,"(13:24) A.Dalton pass short left to A.Green ran ob at HST 45 for 4 yards (K.Johnson). PENALTY on CIN-T.Johnson, Illegal Block Above the Waist, 10 yards, enforced at HST 48. {AJ Green credited with 1 yard REC due to penalty}"
2017091400,214,1,13:01:00,2,14,CIN,CIN,42,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,-3,C,9,6,(13:01) (Shotgun) A.Dalton pass short middle to G.Bernard to CIN 48 for 6 yards (D.Reader).
2017091400,238,1,12:28:00,3,8,CIN,CIN,48,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"1 DL, 4 LB, 6 DB",0,0,0,0,TRUE,FALSE,NA,NA,NA,S,NA,-4,"(12:28) (Shotgun) A.Dalton sacked at CIN 44 for -4 yards (K.Jackson). Penalty on CIN-J.Fisher, Illegal Use of Hands, declined."
2017091400,268,1,12:21:00,4,12,CIN,CIN,44,NA,NA,NA,NA,NA,0,0,0,0,TRUE,TRUE,Punt,NA,NA,NA,NA,-5,"(12:21) (Punt formation) PENALTY on CIN-J.Shaw, False Start, 5 yards, enforced at CIN 44 - No Play."
2017091400,299,1,12:09:00,4,17,CIN,CIN,39,NA,NA,NA,NA,NA,0,0,0,0,FALSE,TRUE,Punt,NA,NA,NA,NA,58,"(12:09) K.Huber punts 58 yards to HST 3, Center-C.Harris, out of bounds."
